transaction_id,date,description,amount,direction,mcc,category,_merchant,_is_holdout
815,2024-04-14,CINNABN*943401,2449.0,debit,5814,Кафе и рестораны,Cinnabon,False
816,2024-04-28,TERMINAL 716267 MAGNIT KOSMETIK UFA,2799.0,debit,7230,Красота и уход,Магнит Косметик,False
817,2024-05-25,POS SSPAR,2050.0,debit,5411,Продукты,Spar,False
818,2024-04-24,AEROFLOT,8750.0,debit,4112,Путешествия,Аэрофлот,False
819,2024-04-28,ИП Федорова Н.П. репетитор математики,7299.0,debit,8299,Образование,Федорова Н.П.,False
820,2024-06-15,Оплата Райффайзен Комиссия л/с 313941,2309.0,debit,,Финансовые услуги,Райффайзен Комиссия,False
821,2024-06-02,ОПЛ услуг ЕИРЦ,7909.0,debit,,ЖКХ и связь,ЕИРЦ,False
822,2024-05-28,OBI*856792,29609.0,debit,,Дом и ремонт,ОБИ,False
823,2024-05-13,Оплата услуг Сбербанк Комиссия,1309.0,debit,,Финансовые услуги,Сбербанк Комиссия,False
824,2024-04-17,МАРКЕТПЛЕЙС ОПЛАТА 733603,1790.0,debit,,Прочее,,False
825,2024-04-06,POKUPKA PLAYSTATION STORE SANKT-PETERBURG,3850.0,debit,,Развлечения,PlayStation Store,False
826,2024-04-30,MAGNIT ROSTOV-NA-DONU RUS,3099.0,debit,5422,Продукты,Магнит,False
827,2024-05-30,POS KINOPOISK,649.0,debit,,Развлечения,Кинопоиск,False
828,2024-05-02,OPLATA LIME,1100.0,debit,,Одежда и обувь,LIME,False
829,2024-04-01,SBP PEREVOD Соколова П.Е.,25799.0,credit,,Переводы,Соколова П.Е.,False
830,2024-05-10,П2П перевод Федорова Д.П.,48749.0,debit,,Переводы,Федорова Д.П.,False
831,2024-06-17,POKUPKA SM-KLINIKA CHELYABINSK,13009.0,debit,8011,Здоровье,СМ-Клиника,False
832,2024-05-04,FORMULA KINO,1550.0,debit,,Развлечения,Формула Кино,False
833,2024-06-24,OPLATA APTEKA 36.6,2449.0,debit,8011,Здоровье,Аптека 36.6,False
834,2024-06-08,Оплата услуг Лабиринт,23290.0,debit,8299,Образование,Лабиринт,False
835,2024-06-16,ТСЖ Пример счет №637955,3609.0,debit,4900,ЖКХ и связь,ТСЖ Пример,False
836,2024-05-11,EDLORADO,42899.0,debit,5734,Электроника и техника,Эльдорадо,False
837,2024-05-17,DIKSI SANKT-PETERBURG RUS,4150.0,debit,5411,Продукты,Дикси,False
838,2024-04-04,DO+,12809.0,debit,8011,Здоровье,Doc+,False
839,2024-05-19,Зачисление заработной платы АО Вымпел,59950.0,credit,,Прочие доходы,ВкусВилл,False
840,2024-05-01,ИП Смирнов С.А. частный извоз,2949.0,debit,4121,Транспорт,Смирнов С.А.,False
841,2024-06-18,ИП Иванов М.Ю. мастер по ремонту,5290.0,debit,,Дом и ремонт,Иванов М.Ю.,False
842,2024-05-29,OZON ELECTRONICS*475602,28349.0,debit,5734,Электроника и техника,Ozon Electronics,False
843,2024-06-12,Перевод между своими счетами,24299.0,debit,,Переводы,Морозова Е.М.,False
844,2024-06-04,П2П перевод Кузнецов С.Е.,37050.0,credit,,Переводы,Кузнецов С.Е.,False
845,2024-05-28,Внутрибанковский перевод Петрова О.А.,27250.0,debit,,Переводы,Петрова О.А.,False
846,2024-04-13,Оплата ЕИРЦ л/с 618766,7999.0,debit,4814,ЖКХ и связь,ЕИРЦ,False
847,2024-04-12,MOSKOVSKKIY METROPOLITEN*303418,409.0,debit,5541,Транспорт,Московский метрополитен,False
848,2024-06-24,Оплата Нетология л/с 303262,800.0,debit,8220,Образование,Нетология,False
849,2024-05-25,YANDEX TRAVEL,50200.0,debit,7011,Путешествия,Yandex Travel,False
850,2024-04-17,SBP PEREVOD Волков В.Д.,49790.0,credit,,Переводы,Волков В.Д.,False
851,2024-05-07,MAGNIT KAZAN RUS,2209.0,debit,,Продукты,Магнит,False
852,2024-04-17,POS DIKSI,1949.0,debit,5412,Продукты,Дикси,False
853,2024-04-22,SITILINK KRASNOYARSK RUS,16399.0,debit,5734,Электроника и техника,Ситилинк,False
854,2024-05-02,Перевод по номеру телефона +7 922 241-77-66,34749.0,credit,,Переводы,Соколов Ю.О.,False
855,2024-05-02,AVITO USLUGI,4750.0,debit,,Прочее,,False
856,2024-05-30,AEROFLOT,45549.0,debit,,Путешествия,Аэрофлот,False
857,2024-06-14,Списание ЖКУ ТСЖ Пример,7299.0,debit,4814,ЖКХ и связь,ТСЖ Пример,False
858,2024-06-20,DIKSI,5250.0,debit,,Продукты,Дикси,False
859,2024-06-23,OPLATA M.VIDEO,65849.0,debit,5734,Электроника и техника,М.Видео,False
860,2024-06-13,Перевод СБП Егоров Д.Т.,7209.0,credit,,Переводы,Егоров Д.Т.,False
861,2024-06-05,POS ZDRAVSITI,250.0,debit,,Здоровье,Здравсити,False
862,2024-06-15,ИП Иванова П.Д. мастер по ремонту,14349.0,debit,5211,Дом и ремонт,Иванова П.Д.,False
863,2024-04-07,Перевод между своими счетами,41109.0,credit,,Переводы,Соколов С.Ю.,False
864,2024-06-09,TERMINAL 154350 METRO SANKT-PETERBURG,1209.0,debit,,Продукты,Metro,False
865,2024-05-11,OPLATA TOVAROV ONEPRICE,5449.0,debit,7298,Красота и уход,OnePrice,False
866,2024-06-29,TERMINAL 854009 SITIMOBIL SAMARA,150.0,debit,7523,Транспорт,Ситимобил,False
867,2024-05-26,OPLATA TOVAROV YANDEKS TAKSI,1090.0,debit,7523,Транспорт,Яндекс Такси,False
868,2024-04-24,PYATEROCHKA*525957,3099.0,debit,,Продукты,Пятёрочка,False
869,2024-06-13,OPLATA STEAM,1909.0,debit,5815,Развлечения,Steam,False
870,2024-04-14,POS SPORTMASTER,11009.0,debit,5661,Одежда и обувь,Спортмастер,False
871,2024-06-22,POS PODRUZHKA,4849.0,debit,7298,Красота и уход,Подружка,False
872,2024-05-31,POKUUPKA PYATEROCHKA MOSKVA,2990.0,debit,,Продукты,Пятёрочка,False
873,2024-06-16,TERMINAL 793528 MAGNIT NOVOSIBIRSK,5500.0,debit,,Продукты,Магнит,False
874,2024-05-13,Перевод СБП Егорова В.Е.,16109.0,credit,,Переводы,Егорова В.Е.,False
875,2024-05-06,WILDBERRIES FASHION KRASNOYARSK RUS,5599.0,debit,5651,Одежда и обувь,Wildberries Fashion,False
876,2024-04-19,OLPATA TEREMOK,3200.0,debit,5814,Кафе и рестораны,Теремок,False
877,2024-04-27,Перевод Петрова А.Т.,41649.0,credit,,Переводы,Петрова А.Т.,False
878,2024-05-23,POKUPKA PEREKRESTOK NIZHNIY NOVGOOD,5249.0,debit,5422,Продукты,Перекресток,False
879,2024-06-10,ИП Морозова АД. стоматолог кабинет,10600.0,debit,,Здоровье,Морозова А.Д.,False
880,2024-04-22,DOMINOS PIZZA SANKT-PETERBURG RUS,2599.0,debit,5812,Кафе и рестораны,Dominos Pizza,False
881,2024-05-28,OPLATA TOVAROV KOFE HAUZ,1100.0,debit,5814,Кафе и рестораны,Кофе Хауз,False
882,2024-04-19,VKUSVILLL,5400.0,debit,5411,Продукты,ВкусВилл,False
883,2024-04-30,OPLATA L'ETUAL,5900.0,debit,,Красота и уход,Л'Этуаль,False
884,2024-06-01,Перевод по номеру телефона +7 973 619-38-93,17550.0,credit,,Переводы,Смирнов П.И.,False
885,2024-06-28,ИП Иванова В.В. мастер по ремонту,25809.0,debit,,Дом и ремонт,Иванова В.В.,False
886,2024-04-21,O'KEY,4250.0,debit,,Продукты,О'Кей,False
887,2024-05-09,NIARMEDIK*369877,3700.0,debit,5912,Здоровье,Ниармедик,False
888,2024-05-21,EAROEKSPRESS,150.0,debit,4111,Транспорт,Аэроэкспресс,False
889,2024-06-21,TVOE UFA RUS,6000.0,debit,,Одежда и обувь,Твое,False
890,2024-05-15,OZON ELECTRONICS ROSTOV-NA-DONU RUS,65190.0,debit,5734,Электроника и техника,Ozon Electronics,False
891,2024-05-17,Водоканал абонентская плата,2749.0,debit,4900,ЖКХ и связь,Водоканал,False
892,2024-06-12,OPLAAT TOVAROV PRIME,1349.0,debit,5814,Кафе и рестораны,Prime,False
893,2024-05-27,Оплата Сбербанк Комиссия л/с 682478,4700.0,debit,6012,Финансовые услуги,Сбербанк Комиссия,False
894,2024-05-12,TERMINAL 316005 DOMINOS PIZZA UFA,599.0,debit,,Кафе и рестораны,Dominos Pizza,False
895,2024-04-23,Оплата Газпром Межрегионгаз л/с 404348,2050.0,debit,4814,ЖКХ и связь,Газпром Межрегионгаз,False
896,2024-05-28,ИП Смирнова В.Е. массажист,11399.0,debit,,Здоровье,Смирнова В.Е.,False
897,2024-06-23,MU-MU,2550.0,debit,,Кафе и рестораны,Му-Му,False
898,2024-06-10,TERMINAL 999740 H&M ROSTOV-NA-DONU,8249.0,debit,5661,Одежда и обувь,H&M,False
899,2024-06-20,ECCO SAMARA RUS,3709.0,debit,,Одежда и обувь,Ecco,False
900,2024-04-18,Оплата товара 809807,5499.0,debit,,Прочее,,False
901,2024-04-19,WHOOSH*282802,2349.0,debit,5541,Транспорт,Whoosh,False
902,2024-06-26,Выплата премии ООО Альянс,39650.0,credit,,Прочие доходы,Лента,False
903,2024-05-26,RE::STORE SAMARA RUS,44300.0,debit,5734,Электроника и техника,re:Store,False
904,2024-06-01,POKUPKA DOMINOS PIZZA SAMARA,749.0,debit,,Кафе и рестораны,Dominos Pizza,False
905,2024-06-23,H&M,10349.0,debit,5651,Одежда и обувь,H&M,False
906,2024-04-15,CASTORAMA,25549.0,debit,,Дом и ремонт,Castorama,False
907,2024-04-18,OPLATA BOOKING.COM,7600.0,debit,7011,Путешествия,Booking.com,False
908,2024-05-15,TERMINAL 75861 PEREKRESTOK KRASNOYARSK,5290.0,debit,5422,Продукты,Перекресток,False
909,2024-05-24,TVOE*494549,3800.0,debit,5651,Одежда и обувь,Твое,False
910,2024-04-26,YANDEKS PLYUS,4049.0,debit,,Развлечения,Яндекс Плюс,False
911,2024-06-21,SBP PEREVOD Новиков А.О.,19109.0,debit,,Переводы,Новиков А.О.,False
912,2024-04-14,TERMINAL 566148 DELIMOBIL UFA,2549.0,debit,,Транспорт,Delimobil,False
913,2024-05-19,OPLATA TOVAROV ONEPRICE,6799.0,debit,,Красота и уход,OnePrice,False
914,2024-05-15,LIME NIZHNIY NOVGOROD RUS,11609.0,debit,5661,Одежда и обувь,LIME,False
915,2024-04-23,ИП Волков Е.А. услуги перевозки,1350.0,debit,4121,Транспорт,Волков Е.А.,False
916,2024-05-08,POKUPKA ELDORADO CHELYABINSK,23399.0,debit,5734,Электроника и техника,Эльдорадо,False
917,2024-06-29,OPLATA TOVAROV BILAYN RITEYL,16290.0,debit,,Электроника и техника,Билайн Ритейл,False
918,2024-05-07,OPLTAA TOVAROV MAKSIDOM,20700.0,debit,5200,Дом и ремонт,Максидом,False
919,2024-06-25,Читай-город счет №254162,3499.0,debit,8220,Образование,Читай-город,False
920,2024-05-06,DNS*997062,33050.0,debit,,Электроника и техника,DNS,False
921,2024-05-03,Реенссанс Страхование абонентская плата,2999.0,debit,,Финансовые услуги,Ренессанс Страхование,False
922,2024-05-18,OPLATA TOVAROV MTS MAGAZIN,47200.0,debit,5734,Электроника и техника,МТС Магазин,False
923,2024-06-12,Перевод СБП Новиков Д.А.,16299.0,debit,,Переводы,Новиков Д.А.,False
924,2024-05-25,M.VIDEO VORONEZH RUS,46249.0,debit,5734,Электроника и техника,М.Видео,False
925,2024-04-06,OPLATA TOAROV GAZPROMNEFT AZS,2900.0,debit,,Транспорт,Газпромнефть АЗС,False
926,2024-06-30,POKUPKA APTEKA 36.6 EKATERINBURG,749.0,debit,5912,Здоровье,Аптека 36.6,False
927,2024-04-25,RENDEZ-VOUS*214008,11450.0,debit,,Одежда и обувь,Rendez-Vous,False
928,2024-06-13,POS RZHD,27250.0,debit,4511,Путешествия,РЖД,False
929,2024-05-20,OPLATA LENTA,4590.0,debit,,Продукты,Лента,False
930,2024-05-21,OPLATA TOVAROV LUKOYL AZS,2000.0,debit,,Транспорт,Лукойл АЗС,False
931,2024-04-07,OPLATA AEROFLOT,31790.0,debit,,Путешествия,Аэрофлот,False
932,2024-04-28,PYATTEROCHKA,1250.0,debit,5411,Продукты,Пятёрочка,False
933,2024-06-30,LENTA NOVOSIBIRSK RUS,5709.0,debit,,Продукты,Лента,False
934,2024-04-13,OPLATA TOVAROV STEAM,3600.0,debit,5815,Развлечения,Steam,False
935,2024-05-24,Пополнение счета от Федорова Д.А.,79090.0,credit,,Прочие доходы,Столички,False
936,2024-05-08,TERMINAL 627882 PLAYSTATION STORE SAMARA,2500.0,debit,5815,Развлечения,PlayStation Store,False
937,2024-04-01,П2П перевод Попова О.П.,5709.0,credit,,Переводы,Попова О.П.,False
938,2024-05-09,Оплата ВТБ Страхование л/с 631255,1299.0,debit,6012,Финансовые услуги,ВТБ Страхование,False
939,2024-06-24,SHOKOLADNITSA*275312,1750.0,debit,5814,Кафе и рестораны,Шоколадница,False
940,2024-04-23,Ренессанс Страхование абонентская плата,250.0,debit,6012,Финансовые услуги,Ренессанс Страхование,False
941,2024-06-19,APTEKA 36.6*136492,409.0,debit,8011,Здоровье,Аптека 36.6,False
942,2024-05-11,OPLATA SALLON KRASOTY STIL,1890.0,debit,,Красота и уход,Салон Красоты Стиль,False
943,2024-06-29,POKUPKA BOOKING.COM KAZAN,25349.0,debit,,Путешествия,Booking.com,False
944,2024-04-11,ИП Иванов Д.П. услуги перевозки,199.0,debit,4121,Транспорт,Иванов Д.П.,False
945,2024-06-20,POS VKUSVLL,909.0,debit,,Продукты,ВкусВилл,False
946,2024-04-22,Зачисление заработной платы ООО Технострой,1909.0,credit,,Прочие доходы,Победа,False
947,2024-05-20,OPLATA METRO,2449.0,debit,,Продукты,Metro,False
948,2024-05-01,Пополнение счета от Смирнова А.П.,87249.0,credit,,Прочие доходы,Rendez-Vous,False
949,2024-05-13,П2П перевод Смирнов А.О.,45349.0,debit,,Переводы,Смирнов А.О.,False
950,2024-05-11,ИП Морозов Е.В. частные уроки,11549.0,debit,,Образование,Морозов Е.В.,False
951,2024-06-20,ВОЗВРАТ SBP Морозова А.П.,29909.0,credit,,Прочие доходы,Технопарк,False
952,2024-04-13,Зачисление заработной платы АО Вымпел,7650.0,credit,,Прочие доходы,LIME,False
953,2024-06-11,ONEPRICE VORONEZH RUS,2299.0,debit,,Красота и уход,OnePrice,False
954,2024-04-22,ИП Егоров О.Ю. частный извоз,649.0,debit,,Транспорт,Егоров О.Ю.,False
955,2024-06-20,OPLATA TOVAROV RIV GOSH,4509.0,debit,,Красота и уход,Рив Гош,False
956,2024-06-26,OPPLATA MAGNIT,4590.0,debit,5411,Продукты,Магнит,False
957,2024-05-08,POKUPKA STEAM SAMARA,2509.0,debit,,Развлечения,Steam,False
958,2024-05-14,TERMINAL 309515 SM-KLINIKA SANKT-PETERBURG,13299.0,debit,8099,Здоровье,СМ-Клиника,False
959,2024-05-01,POS PETROVICH,24109.0,debit,5200,Дом и ремонт,Petrovich,False
960,2024-06-11,POKUPKA HOFF VORONEZH,24900.0,debit,5211,Дом и ремонт,Hoff,False
961,2024-06-18,RENDEZ-VOUS,2700.0,debit,5661,Одежда и обувь,Rendez-Vous,False
962,2024-06-06,Оплата Сбербанк Комисссия л/с 624330,4499.0,debit,,Финансовые услуги,Сбербанк Комиссия,False
